address,lat,lon,start
"Ангарская улица, 48 к2",53.8750478,27.6891758,2016-05-11
"Ангарская улица, 49",53.8709975,27.6832953,2016-05-11
"Ангарская улица, 4 к1",53.8625766,27.680643,2016-05-11
"Ангарская улица, 4 к2",53.8630313,27.6805425,2016-05-11
"Ангарская улица, 50",53.8747908,27.6865287,2016-05-11
"Ангарская улица, 51",53.8711064,27.6834129,2016-05-11
"Ангарская улица, 52",53.8746264,27.6857008,2016-05-11
"Ангарская улица, 53",53.8712791,27.683514,2016-05-11
"Ангарская улица, 54",53.8739375,27.6843952,2016-05-11
"Ангарская улица, 55",53.8714205,27.6836446,2016-05-11
"Ангарская улица, 57",53.8715946,27.6837331,2016-05-11
"Ангарская улица, 58",53.874787,27.68314,2016-05-11
"Ангарская улица, 59",53.8717401,27.6837362,2016-05-11
"Ангарская улица, 5 к1",53.8635096,27.675584,2016-05-11
"Ангарская улица, 5 к2",53.8635275,27.6751087,2016-05-11
"Ангарская улица, 5 к3",53.8637276,27.6748025,2016-05-11
"Ангарская улица, 5 к4",53.8639057,27.6745175,2016-05-11
"Ангарская улица, 5 к5",53.8641055,27.674199,2016-05-11
"Ангарская улица, 5 к6",53.86432,27.6739025,2016-05-11
"Ангарская улица, 60",53.8759104,27.6830367,2016-05-11
"Ангарская улица, 60А",53.8762954,27.6823176,2016-05-11
"Ангарская улица, 61",53.8719986,27.683876,2016-05-11
"Ангарская улица, 62",53.8758082,27.6841034,2016-05-11
"Ангарская улица, 62А",53.8766301,27.6834346,2016-05-11
"Ангарская улица, 63",53.872147,27.6837792,2016-05-11
"Ангарская улица, 64",53.8759561,27.6849994,2016-05-11
"Ангарская улица, 65",53.8723189,27.6836914,2016-05-11
"Ангарская улица, 66",53.8763204,27.6862882,2016-05-11
"Ангарская улица, 67",53.8724853,27.6836067,2016-05-11
"Ангарская улица, 68",53.8765766,27.6852735,2016-05-11
"Ангарская улица, 69",53.87261,27.6835113,2016-05-11
"Ангарская улица, 70",53.8768914,27.684713,2016-05-11
"Ангарская улица, 71",53.8727986,27.683448,2016-05-11
"Ангарская улица, 72",53.8773769,27.6852849,2016-05-11
"Ангарская улица, 73",53.8730238,27.6833158,2016-05-11
"Ангарская улица, 74",53.8777168,27.6843635,2016-05-11
"Ангарская улица, 75",53.8730812,27.6832832,2016-05-11
"Ангарская улица, 76",53.8773971,27.6836277,2016-05-11
"Ангарская улица, 77",53.8734189,27.6830737,2016-05-11
"Ангарская улица, 78",53.8768919,27.682682,2016-05-11
"Ангарская улица, 79",53.8737885,27.6829005,2016-05-11
"Ангарская улица, 8",53.8638283,27.6812709,2016-05-11
"Ангарская улица, 80",53.8775867,27.6814786,2016-05-11
"Ангарская улица, 81",53.874024,27.6827405,2016-05-11
"Ангарская улица, 82",53.8777703,27.682711,2016-05-11
"Ангарская улица, 83",53.8742118,27.6826415,2016-05-11
"Ангарская улица, 84",53.87812,27.682513,2016-05-11
"Ангарская улица, 85",53.8743748,27.6825425,2016-05-11
"Ангарская улица, 86",53.8787242,27.6813354,2016-05-11
"Ангарская улица, 87",53.8745437,27.6824453,2016-05-11
"Ангарская улица, 88",53.8796393,27.6810347,2016-05-11
"Ангарская улица, 89",53.8747586,27.6822972,2016-05-11
"Ангарская улица, 8А",53.8640832,27.6801475,2016-05-11
"Ангарская улица, 91",53.8749324,27.6822263,2016-05-11
"Ангарская улица, 93",53.8751363,27.6820566,2016-05-11
"Ангарская улица, 94",53.8821855,27.6786227,2016-05-11
"Ангарская улица, 95",53.8752933,27.6819978,2016-05-11
"Ангарская улица, 97",53.8754648,27.6818855,2016-05-11
"Ангарская улица, 99",53.875646,27.681788,2016-05-11
"Ангарская улица, 9 к1",53.864133,27.6763067,2016-05-11
"Ангарская улица, 9 к2",53.8645155,27.6748502,2016-05-11
"Байкальская улица, 1",53.8748589,27.6714221,2016-05-11
"Байкальская улица, 10",53.871532,27.6768903,2016-05-11
"Байкальская улица, 11",53.8712329,27.6793086,2016-05-11
"Байкальская улица, 12",53.871464,27.6771725,2016-05-11
"Байкальская улица, 14",53.8714225,27.6773512,2016-05-11
"Байкальская улица, 15",53.8709139,27.6806222,2016-05-11
"Байкальская улица, 16",53.8712419,27.6777377,2016-05-11
"Байкальская улица, 17",53.8708714,27.6809267,2016-05-11
"Байкальская улица, 18",53.8711881,27.6779669,2016-05-11
"Байкальская улица, 19",53.8708254,27.6811747,2016-05-11
"Байкальская улица, 20",53.8711211,27.6782192,2016-05-11
"Байкальская улица, 21",53.8707088,27.6815755,2016-05-11
"Байкальская улица, 22",53.8710471,27.6785967,2016-05-11
"Байкальская улица, 23",53.8706466,27.6818672,2016-05-11
"Байкальская улица, 24",53.8709708,27.6789491,2016-05-11
"Байкальская улица, 25",53.8705711,27.6820441,2016-05-11
"Байкальская улица, 26",53.8709419,27.6790903,2016-05-11
"Байкальская улица, 27",53.8704927,27.6824254,2016-05-11
"Байкальская улица, 28",53.8707994,27.6795778,2016-05-11
"Байкальская улица, 29",53.8704464,27.6826058,2016-05-11
"Байкальская улица, 3",53.873742,27.6725499,2016-05-11
"Байкальская улица, 30",53.8707544,27.679816,2016-05-11
"Байкальская улица, 31",53.8703805,27.6828428,2016-05-11
"Байкальская улица, 32",53.8706672,27.6800592,2016-05-11
"Байкальская улица, 33",53.8711385,27.6858555,2016-05-11
"Байкальская улица, 33А",53.8721852,27.6858892,2016-05-11
"Байкальская улица, 34",53.8705944,27.6803871,2016-05-11
"Байкальская улица, 35",53.8711811,27.6870328,2016-05-11
"Байкальская улица, 36",53.8705422,27.6806524,2016-05-11
"Байкальская улица, 37",53.8717716,27.6878286,2016-05-11
"Байкальская улица, 38",53.870458,27.6808816,2016-05-11
"Байкальская улица, 4",53.8717461,27.6760076,2016-05-11
"Байкальская улица, 40",53.8703708,27.6813206,2016-05-11
"Байкальская улица, 42",53.8702995,27.6815339,2016-05-11
"Байкальская улица, 43",53.8702678,27.6873258,2016-05-11
"Байкальская улица, 44",53.8702554,27.6818261,2016-05-11
"Байкальская улица, 45",53.8701658,27.6889869,2016-05-11
"Байкальская улица, 46",53.8701685,27.6821512,2016-05-11
"Байкальская улица, 48",53.8700654,27.6824449,2016-05-11
"Байкальская улица, 5",53.8741585,27.6732306,2016-05-11
"Байкальская улица, 50",53.8700364,27.6826792,2016-05-11
"Байкальская улица, 52",53.8696494,27.6837994,2016-05-11
"Байкальская улица, 54",53.868951,27.6848433,2016-05-11
"Байкальская улица, 58 к1",53.8674659,27.687432,2016-05-11
"Байкальская улица, 6",53.8716866,27.6762375,2016-05-11
"Байкальская улица, 62 к1",53.865564,27.6849624,2016-05-11
"Байкальская улица, 64",53.8650097,27.683409,2016-05-11
"Байкальская улица, 66 к1",53.864421,27.6843266,2016-05-11
"Байкальская улица, 66 к2",53.8638267,27.6832964,2016-05-11
"Байкальская улица, 7",53.8734234,27.6735116,2016-05-11
"Байкальская улица, 70 к1",53.863114,27.6822088,2016-05-11
"Байкальская улица, 70 к2",53.8628544,27.6819422,2016-05-11
"Байкальская улица, 8",53.8716285,27.6764967,2016-05-11
"Бетонный проезд, 1",53.89762,27.510052,2016-05-12
"Бетонный проезд, 11",53.894877,27.50451,2016-05-12
"Бетонный проезд, 13",53.89432,27.503872,2016-05-12
"Бетонный проезд, 15",53.894066,27.504572,2016-05-12
"Бетонный проезд, 17",53.89388,27.503638,2016-05-12
"Бетонный проезд, 19",53.893731,27.504447,2016-05-12
"Бетонный проезд, 21",53.893302,27.503638,2016-05-12
"Бетонный проезд, 23",53.893264,27.504249,2016-05-12
"Бетонный проезд, 25",53.893264,27.504249,2016-05-12
"Бетонный проезд, 27",53.892766,27.503926,2016-05-12
"Бетонный проезд, 29",53.892766,27.503926,2016-05-12
"Бетонный проезд, 3",53.897371,27.510968,2016-05-12
"Бетонный проезд, 31",53.892378,27.502866,2016-05-12
"Бетонный проезд, 33",53.892378,27.502866,2016-05-12
"Бетонный проезд, 5",53.897047,27.507905,2016-05-12
"Бетонный проезд, 6",53.892909,27.501105,2016-05-12
"Бетонный проезд, 7",53.896071,27.50636,2016-05-12
"Бетонный проезд, 9",53.895594,27.505273,2016-05-12
"Грибной переулок, 70",53.885374,27.667769,2016-05-11
"Долгиновский тракт, 150",53.954351,27.546641,2016-05-16
"Долгиновский тракт, 152",53.953795,27.543631,2016-05-16
"Долгиновский тракт, 157",53.962568,27.526617,2016-05-30
"Долгиновский тракт, 160",53.954303,27.53569,2016-05-16
"Долгиновский тракт, 160А",53.953991,27.53772,2016-05-16
"Долгиновский тракт, 39",53.937902,27.542787,2016-05-30
"Долгиновский тракт, 42",53.937759,27.544925,2016-05-30
"Долгиновский тракт, 44",53.93814,27.545167,2016-05-30
"Долгиновский тракт, 50",53.940303,27.547018,2016-05-30
"Долгиновский тракт, 52",53.940801,27.547269,2016-05-30
"Долгиновский тракт, 54",53.941887,27.549713,2016-05-30
"Долгиновский тракт, 54В",53.941887,27.549713,2016-05-30
"Долгиновский тракт, 54а",53.942025,27.550387,2016-05-30
"Долгиновский тракт, 54б",53.941304,27.547368,2016-05-30
"Долгиновский тракт, 54в",53.941887,27.549713,2016-05-30
"Долгиновский тракт, 56",53.940462,27.544053,2016-05-30
"Дубравинский переулок, 3",53.877874,27.507429,2016-05-12
"Дубравинский переулок, 3 к1",53.877874,27.507429,2016-05-12
"Дубравинский переулок, 3 к2",53.877874,27.507429,2016-05-12
"Дубравинский переулок, 5",53.877725,27.506459,2016-05-12
"Дубравинский переулок, 7",53.877964,27.506019,2016-05-12
"Дубравинский переулок, 9",53.878261,27.505318,2016-05-12
"Игуменский тракт, 11",53.846709,27.570051,2016-05-26
"Игуменский тракт, 16",53.845089,27.568227,2016-05-26
"Игуменский тракт, 18",53.843772,27.568344,2016-05-26
"Игуменский тракт, 20",53.843878,27.569485,2016-05-26
"Игуменский тракт, 22",53.843155,27.568928,2016-05-26
"Игуменский тракт, 24",53.842619,27.569763,2016-05-26
"Игуменский тракт, 26",53.842863,27.571057,2016-05-26
"Игуменский тракт, 30",53.840271,27.572566,2016-05-26
"Игуменский тракт, 32",53.838315,27.573644,2016-05-26
"Игуменский тракт, 34",53.837917,27.571757,2016-05-26
"Игуменский тракт, 36",53.837327,27.573303,2016-05-26
"Игуменский тракт, 38",53.83687,27.571793,2016-05-26
"Игуменский тракт, 40",53.836451,27.572269,2016-05-26
"Игуменский тракт, 42",53.836355,27.573698,2016-05-26
"Игуменский тракт, 45",53.837407,27.575557,2016-05-26
"Игуменский тракт, 47",53.83635,27.575261,2016-05-26
"Илимская улица, 1",53.8874697,27.6889487,2016-05-11
"Илимская улица, 10 к1",53.8900411,27.6903198,2016-05-11
"Илимская улица, 10 к2",53.8895419,27.6891528,2016-05-11
"Илимская улица, 10 к3",53.8899072,27.688103,2016-05-11
"Илимская улица, 11",53.890416,27.6850906,2016-05-11
"Илимская улица, 12",53.8906632,27.6894509,2016-05-11
"Илимская улица, 13",53.8895063,27.6862895,2016-05-11
"Илимская улица, 14",53.8905211,27.6869193,2016-05-11
"Илимская улица, 15",53.8893281,27.6849468,2016-05-11
"Илимская улица, 16",53.8911283,27.6882106,2016-05-11
"Илимская улица, 17",53.8900623,27.6855135,2016-05-11
"Илимская улица, 21",53.8906316,27.6847424,2016-05-11
